Id,SalePrice
1953,207327.71388430637
1954,191140.0389018862
1955,130531.03956012568
1956,308568.16252295417
1957,159852.59853799758
1958,302347.26336579607
1959,143447.06524909334
1960,114611.72469891934
1961,134006.20776729775
1962,107611.33276365674
1963,122128.68101514713
1964,110340.50296826288
1965,149203.5937555784
1966,146992.60543434857
1967,293201.9074838564
1968,372694.43396858196
1969,366716.16005027713
1970,351462.194624763
1971,425477.08264176664
1972,356208.71215931256
1973,301852.8330646574
1974,323994.1812544402
1975,426669.18666850403
1976,278876.3519354339
1977,338439.3733016427
1978,313880.372386554
1979,324569.8363640839
1980,187780.26609536516
1981,339233.2224253041
1982,226002.96862257156
1983,211633.7841855951
1984,189769.19153930643
1985,230005.67846666626
1986,223249.99920157553
1987,203837.9501760644
1988,196818.60738032893
1989,216726.92952162027
1990,237249.16819840134
1991,226408.6820785466
1992,242947.548997188
1993,194374.80718410597
1994,236298.66622049245
1995,187802.82794763427
1996,283984.47941319575
1997,303282.3023211111
1998,287412.0578072106
1999,282772.27218267065
2000,297497.8947667077
2001,294612.978217216
2002,262495.3880731242
2003,266357.3966011589
2004,294645.7249420525
2005,245660.67526405514
2006,227015.2149598503
2007,266125.6318256324
2008,234658.74533240474
2009,212625.73182897898
2010,224330.42602942814
2011,155686.68947418616
2012,191459.0708569691
2013,190799.9653201357
2014,207718.3003036743
2015,221809.1804325881
2016,206236.11120511382
2017,212110.3738990028
2018,121179.97682755277
2019,144425.0808684209
2020,93471.95142804552
2021,94324.92739733658
2022,191131.98847566568
2023,152957.44510745327
2024,284678.0954489701
2025,337592.86989739
2026,187278.56699254434
2027,171147.52417488373
2028,159465.41006988846
2029,173429.64340135502
2030,280440.1877067599
2031,259139.31216297555
2032,270503.8961569171
2033,269516.4193462238
2034,188126.0516007801
2035,220884.41287263576
2036,231231.19118579128
2037,236899.83005393553
2038,332127.53053578595
2039,228519.21552894637
2040,326621.45946024545
2041,307562.49059655843
2042,209127.59549555904
2043,178595.29708620883
2044,183577.7895791945
2045,215948.28363991133
2046,136419.594987388
2047,139708.46936154016
2048,158210.62926862366
2049,138043.76826995844
2050,183077.70087263803
2051,119802.45825741324
2052,123837.62735331221
2053,159070.6511250157
2054,90198.93654777273
2055,180514.8682152836
2056,162867.7097063663
2057,117206.33651462663
2058,226465.69478795794
2059,141570.57461957005
2060,191903.51113923336
2061,185750.98958510184
2062,123454.87524927431
2063,122906.54133524
2064,130516.8020550569
2065,135789.58125932678
2066,178177.66272153822
2067,111051.30698134401
2068,138893.92142453068
2069,81637.21830484341
2070,113769.02300560591
2071,90636.67785804882
2072,154766.19498160598
2073,139245.8302483263
2074,187597.12317648553
2075,153425.07496739156
2076,123816.28541590646
2077,160581.33335539023
2078,118859.66220631101
2079,145854.8495998073
2080,126602.71982379956
2081,126455.44880180573
2082,114228.21160799451
2083,148078.01909306343
2084,100484.69705664297
2085,115544.05645439331
2086,128579.89550463064
2087,138453.88096944243
2088,109656.57683535456
2089,90891.5212294024
2090,147333.02073426777
2091,93254.39597293246
2092,143712.2129431283
2093,171987.2906026335
2094,135339.28045145026
2095,152994.3628814118
2096,94507.0219486882
2097,107356.38922097208
2098,142818.30186751275
2099,25317.646594032645
2100,37075.91808824241
2101,131765.11975942738
2102,154622.09557056753
2103,100051.87942587631
2104,154529.50846113893
2105,158266.06560813216
2106,60061.610987805994
2107,203952.10215402627
2108,136944.17464344972
2109,105521.54487186368
2110,122116.61677057692
2111,162434.2335959603
2112,130452.87379136425
2113,130052.96317836572
2114,135403.96313288272
2115,166074.41333826468
2116,108263.64077942795
2117,140717.81198239187
2118,127408.84312992892
2119,119476.7389979146
2120,138902.33664794755
2121,74537.65916929464
2122,103549.90441072127
2123,89739.39799420326
2124,168045.831162062
2125,146425.16415497265
2126,156984.1412516099
2127,167457.9572782719
2128,153538.47820407362
2129,83987.33288006997
2130,131029.09382845298
2131,156556.7768736675
2132,120081.8138192012
2133,126977.38285152405
2134,132765.5950092296
2135,117223.91489961557
2136,64161.46946236235
2137,115963.8246217228
2138,155566.8798284894
2139,165515.44463975402
2140,152143.94756750413
2141,172084.95824402268
2142,132529.96872083913
2143,156487.18538789917
2144,120508.67705693468
2145,151256.08951674984
2146,174204.6902815469
2147,138830.10967136547
2148,145258.00446858
2149,161301.85591008258
2150,221896.12978030648
2151,133896.20045685628
2152,173988.67383986549
2153,199653.59546305635
2154,103331.08267616713
2155,153144.4499108852
2156,269681.7979240378
2157,250686.79159953305
2158,242684.01652258402
2159,236332.74586051912
2160,204505.77133348002
2161,259279.00730175758
2162,349307.70698873093
2163,367243.1438618642
2164,259357.71742295637
2165,194690.46815049113
2166,155662.8177024976
2167,216890.88260340947
2168,198577.55504743825
2169,209357.736469561
2170,221628.358234999
2171,178015.99181904434
2172,142193.3935537436
2173,181183.55231011822
2174,242317.800979099
2175,290266.7145325334
2176,303422.12134450744
2177,247417.04151783907
2178,235208.98934063385
2179,151072.09318123176
2180,202925.27661399706
2181,207513.53194352845
2182,229912.17418574006
2183,208672.63971029385
2184,126736.03920286172
2185,139960.60461951746
2186,166396.97856574203
2187,173190.55100848293
2188,169764.1320049197
2189,309228.1211911577
2190,73595.14264438231
2191,74899.62573769363
2192,87589.58430427616
2193,129357.08313460601
2194,115750.01389211952
2195,110832.6671936803
2196,107190.10773496982
2197,123204.59788687038
2198,177149.41557488474
2199,194449.861216838
2200,137439.90645882208
2201,147304.7794083201
2202,228961.24358798726
2203,118439.08007545187
2204,156888.7899402827
2205,106541.08385263802
2206,141708.78092241497
2207,204521.36357323523
2208,227646.41130652162
2209,199067.31605233275
2210,124240.24448153493
2211,129287.54595770384
2212,137776.25763937435
2213,108780.44540923345
2214,160115.3326820156
2215,104357.96067798673
2216,154314.20818587882
2217,89397.66392359766
2218,114388.94833821966
2219,108402.70968006458
2220,51156.2545999086
2221,308602.47880447586
2222,275178.00824801135
2223,302022.91425312054
2224,222433.34739395627
2225,117117.49630097765
2226,183558.45489119808
2227,233666.68803350418
2228,290913.13407656434
2229,250726.43377065635
2230,150291.29806072637
2231,223337.83601376577
2232,198249.75740535208
2233,204797.89213629835
2234,279348.44823855883
2235,244875.03249472263
2236,263888.99775735615
2237,323758.2235672844
2238,203430.35864433064
2239,120040.82709141355
2240,168741.1343463359
2241,157396.58730408084
2242,117401.27687652479
2243,122573.71588927764
2244,111763.29474043637
2245,104328.45271025598
2246,157261.42799096112
2247,121661.53044337058
2248,116537.15131343738
2249,126873.46179091837
2250,130109.31828730437
2251,93936.522663777
2252,188750.2270814136
2253,157527.77750869305
2254,182270.33419862133
2255,190623.14754382288
2256,193218.68382255384
2257,199427.55988700804
2258,164466.17339372844
2259,165056.6926317725
2260,119080.46824724111
2261,202949.6398039714
2262,210472.00829438074
2263,349012.3291008263
2264,426374.5360857239
2265,152643.07303119753
2266,281437.6553888393
2267,335201.36740325065
2268,384213.3533883684
2269,165269.25734115602
2270,217895.10707811662
2271,228771.47449849942
2272,258152.2254778014
2273,181101.88189614774
2274,191731.03670506342
2275,170330.2684287522
2276,207810.70566863823
2277,189804.9191406679
2278,152889.01563392067
2279,135283.06947321515
2280,108957.04248708277
2281,179467.0737084616
2282,192513.97803198802
2283,125315.529884913
2284,136280.94268781156
2285,138844.6272406911
2286,128107.94097711914
2287,359776.6283538758
2288,278674.0722346769
2289,303525.2437380494
2290,392639.88313476974
2291,328217.29574718396
2292,396617.3528581064
2293,408616.18933055433
2294,351296.5094631491
2295,435972.8536460432
2296,250169.5675482715
2297,347804.55249741115
2298,347733.24179527396
2299,342086.8456097774
2300,304956.4873609198
2301,323327.70792401955
2302,257232.93711088877
2303,255821.7131862163
2304,246586.34251053887
2305,215738.4272877837
2306,211697.63930636784
2307,219647.05052493815
2308,229470.1588483723
2309,310474.26017192495
2310,218365.37642951426
2311,219062.27810345707
2312,199537.19091045065
2313,189743.4953587202
2314,193870.3117206921
2315,202821.54303196236
2316,220223.29192874068
2317,201367.57114802185
2318,199728.46344310627
2319,204726.4972170631
2320,199140.15455837804
2321,246148.75083016534
2322,215527.27608073014
2323,204400.80985006946
2324,209712.4542957968
2325,230116.22912913258
2326,196951.73040341097
2327,221183.48377144174
2328,237193.95706252893
2329,194611.8244644443
2330,188456.56024504732
2331,318580.74155897624
2332,351944.21186075057
2333,298849.3512188515
2334,254381.66020019678
2335,286790.16933487635
2336,290190.9094411216
2337,205318.16256644926
2338,264348.96400925354
2339,243554.39928392088
2340,397901.4762126717
2341,223275.96055421862
2342,255893.2733789964
2343,245059.71619451302
2344,231761.4032151322
2345,240526.5637765436
2346,222874.94203580776
2347,207833.73719491134
2348,256578.21342401416
2349,201839.61749461503
2350,317493.6648767006
2351,279070.18818712747
2352,262095.3277146453
2353,257509.95879641105
2354,139645.8955656502
2355,156019.11819593748
2356,177183.53481966467
2357,216171.16007713997
2358,211711.03811469697
2359,123998.07112755044
2360,129884.5031730507
2361,143492.0332849298
2362,275328.5969422448
2363,166691.92780791852
2364,190731.67456316832
2365,241155.2611849194
2366,206298.98160975683
2367,230466.05936129089
2368,220210.49948058533
2369,221953.65863813623
2370,178076.47307389672
2371,174298.3930931713
2372,209903.604138006
2373,295490.23394266586
2374,305226.9009123063
2375,247254.09186543338
2376,295703.1426287431
2377,324141.4580277854
2378,160873.1287370117
2379,220471.9969551994
2380,159037.5916266034
2381,182454.82827908802
2382,227623.25506550143
2383,212366.8993662477
2384,257987.48159557465
2385,181456.0081449896
2386,154271.46830754424
2387,138476.90496363607
2388,115316.84726674086
2389,126795.74778058496
2390,159415.5815255514
2391,143344.13497979776
2392,108220.67022292688
2393,185570.76700803777
2394,139181.71468876884
2395,210917.65868074237
2396,154460.7315591604
2397,224601.29084437736
2398,122624.63103714376
2399,69104.34749089158
2400,64689.91591491504
2401,125528.37631220045
2402,153215.58013969637
2403,136327.56985041383
2404,152095.10646825074
2405,179136.63239716436
2406,151280.805289265
2407,144795.20795414085
2408,161653.5972347285
2409,122273.51648871205
2410,192700.3160177339
2411,113607.28396370192
2412,168345.53043447668
2413,126283.09129479364
2414,162549.00506935967
2415,134105.90150624956
2416,133249.6106434099
2417,136889.98155788006
2418,133966.37091234908
2419,134824.49893981847
2420,120573.32012133137
2421,103083.11741783866
2422,115839.34566258243
2423,142771.97384082363
2424,155151.45449802186
2425,192532.15523007605
2426,132914.79137374274
2427,130791.04283437203
2428,190827.9745023877
2429,105207.18743063323
2430,136413.89243941545
2431,101901.91954072239
2432,151323.88253752305
2433,146416.50990690803
2434,137446.81696000975
2435,154026.6909130083
2436,125581.17031973298
2437,111318.79099764512
2438,131448.26730753598
2439,125302.19107840327
2440,143218.32365382393
2441,140114.3572856544
2442,109807.42615035782
2443,146603.81537697394
2444,134077.3514705652
2445,112859.31185913249
2446,141986.00406735833
2447,219102.36267891317
2448,142910.21961539378
2449,129341.30038964865
2450,166624.69562805048
2451,128284.5169360803
2452,202456.98169539566
2453,92442.593859646
2454,118219.56401537987
2455,136671.59546199162
2456,153988.51661019074
2457,134083.38984977268
2458,131353.54469596432
2459,118220.003859333
2460,154380.3610915274
2461,131133.81366898515
2462,134346.48907783465
2463,146941.45916389092
2464,181433.68576296302
2465,142840.21036814363
2466,128517.13063774654
2467,175646.57511957013
2468,99982.28214741661
2469,94796.96951181302
2470,193460.1293973159
2471,227161.41282361932
2472,166457.27926536207
2473,120263.76522224909
2474,88720.78085139813
2475,223562.24807601725
2476,112061.12006925023
2477,122283.59333033883
2478,164738.95272493386
2479,106932.47518804879
2480,161096.14189089555
2481,147716.54199754656
2482,143058.28208059235
2483,110340.76220637723
2484,142193.3800817004
2485,139056.01299692574
2486,150378.6530987483
2487,210559.51042569638
2488,188205.37188064377
2489,162254.89927859954
2490,159013.9498422665
2491,117811.9570118438
2492,200550.66703065718
2493,158641.18532318808
2494,154203.22945881402
2495,81661.60511847981
2496,229314.36859887908
2497,164025.55233475356
2498,100472.95385280461
2499,84119.96426364337
2500,128978.64941865276
2501,159798.2854054675
2502,157344.8506269341
2503,118415.25245927786
2504,149015.46863327152
2505,238936.5466055777
2506,269692.43347024615
2507,289328.00921776635
2508,271337.4425403781
2509,235744.13230303815
2510,232300.93496975512
2511,192993.2449818172
2512,212440.54846044886
2513,242159.89016553573
2514,291406.8654849392
2515,141781.74264925183
2516,183738.28352289204
2517,138712.74624472135
2518,156415.55453096912
2519,230842.19385191007
2520,230260.62896847073
2521,202873.1479364133
2522,231768.72023631306
2523,119205.40485335281
2524,148950.24664082006
2525,149324.10139785218
2526,144128.92894810322
2527,129369.59658029978
2528,123511.43672124413
2529,147943.18545970763
2530,124096.19562274287
2531,246593.7515498402
2532,231863.81623927294
2533,216756.0999340478
2534,257363.43287733034
2535,277612.36074826005
2536,239086.22273999872
2537,250462.54896915169
2538,202900.5690838399
2539,212773.74632126302
2540,194371.93588181376
2541,201970.61824515462
2542,177662.48112867773
2543,121896.69877352612
2544,120205.3960843524
2545,150542.1370701373
2546,139022.95043643145
2547,164517.78465122124
2548,168590.31817096495
2549,162124.33635649667
2550,596004.0362693139
2551,152057.80801239726
2552,148156.51476296387
2553,79999.46237410489
2554,79403.99439669657
2555,120557.57123770542
2556,93594.42630220926
2557,98865.97633985104
2558,151446.1252644665
2559,129188.38596620713
2560,155830.18012496503
2561,155781.73337141867
2562,142557.6173616217
2563,138587.51752152503
2564,202487.9631105517
2565,125855.18522063992
2566,137855.78898109077
2567,109776.0203869231
2568,202274.11323249037
2569,217606.60042153904
2570,127898.25182263157
2571,174340.83350922586
2572,165772.36290010507
2573,218448.93687090813
2574,239089.74886955367
2575,157689.23944788123
2576,135736.26220439258
2577,152996.10748636676
2578,96578.96278974577
2579,20460.850982842734
2580,111193.62369591394
2581,122706.78509688284
2582,158825.88169135083
2583,267574.0924337539
2584,194024.64427907835
2585,203823.31958447932
2586,235901.9749957621
2587,205256.3763676847
2588,147614.16041792068
2589,167497.42996790144
2590,236102.07891684468
2591,254967.0012623698
2592,228189.61262404663
2593,258297.74364993488
2594,204470.10562854004
2595,240488.80258144997
2596,317315.1576970874
2597,215409.84150386392
2598,286526.50781589677
2599,353614.4026459439
2600,133187.0246748051
2601,168957.77078542416
2602,73483.57062045159
2603,99363.96798089822
2604,76215.87940366496
2605,78770.90793860983
2606,167139.892172307
2607,237714.07986583537
2608,212204.00673252507
2609,185526.5576902947
2610,103928.4800782979
2611,122857.04067466152
2612,166610.80669323192
2613,144592.27193534374
2614,115962.2390616939
2615,174435.0702087006
2616,176718.68566402816
2617,189299.31813809322
2618,237829.45004241168
2619,215785.27086406783
2620,186823.1740600029
2621,181981.4674122783
2622,191984.7422088054
2623,240764.89370654104
2624,303302.72149299434
2625,271634.18538964516
2626,190338.54501745827
2627,171339.87083195173
2628,400708.3525177266
2629,430173.3581618811
2630,334368.1278447083
2631,427617.57158255135
2632,373443.3705547501
2633,284234.30336602754
2634,384241.8454727179
2635,176488.31734235445
2636,192722.32856878475
2637,223555.09191582748
2638,271980.31721559283
2639,196339.18498066417
2640,168310.77195588802
2641,101329.16526089283
2642,196291.4930858023
2643,119646.9946231728
2644,121237.74306967482
2645,120676.47436208022
2646,109225.59366263752
2647,123327.25321819005
2648,148927.89951859857
2649,164707.6008034821
2650,138960.15358542395
2651,146650.32223985833
2652,369623.8996097103
2653,255518.02894452098
2654,256661.77304425067
2655,383015.8636667391
2656,326863.1148820163
2657,356462.14849612885
2658,304684.5388477398
2659,304731.8222490656
2660,351685.02374012605
2661,338113.2392451654
2662,363464.0930251267
2663,285876.8635764469
2664,303030.9503411015
2665,324370.6295571071
2666,299965.2763510137
2667,199315.47890784405
2668,207863.7061258878
2669,201468.12267670105
2670,286576.2810259338
2671,214074.29208100075
2672,214345.48286495078
2673,211226.23455053451
2674,217142.49177142628
2675,187280.03621039656
2676,223149.55861793645
2677,206248.7941573921
2678,261376.81440110784
2679,277135.6512161151
2680,275563.7159594407
2681,380098.184791269
2682,312716.5463282687
2683,443007.26771009364
2684,306575.8992500778
2685,321282.7441905022
2686,261110.07167384773
2687,293303.97541918326
2688,236604.94540691166
2689,220453.15720128152
2690,374951.02188536385
2691,200815.4881155521
2692,140749.0551987819
2693,221067.43194018747
2694,152830.5523369885
2695,222407.22836547554
2696,209568.26195691968
2697,188373.1535128269
2698,228048.21345955273
2699,180590.54460382857
2700,160661.8837580206
2701,169880.69122809847
2702,125402.35215858207
2703,149408.14753060695
2704,142192.63594923215
2705,104924.30895216041
2706,116051.64618729753
2707,132986.87896254263
2708,114660.16486649797
2709,105143.78197171888
2710,121194.1067664756
2711,212814.8428633341
2712,352732.33344422374
2713,181603.8920105286
2714,165761.6402441368
2715,165798.23858671845
2716,146481.76995921065
2717,198281.35770683852
2718,229759.02283531195
2719,166559.24455727148
2720,211233.56499589793
2721,140577.08251023828
2722,190668.45761022554
2723,172063.7270128033
2724,130962.28528209473
2725,130411.18589492724
2726,143160.64882230223
2727,167501.86641874048
2728,196801.4886472521
2729,147292.05347335176
2730,149056.92107824585
2731,142649.09068829147
2732,130712.09384132526
2733,160050.6202385996
2734,151926.09670633567
